condition,comment_slot,post_id,comment,category,confidence,reasoning
AI,DU2oB0uCOGt,33,><><><><Ateş Atı Yılı<><><><> ?¿?¿?¿Miladi Takvim Yılı?¿?¿?¿ ======== 2026 ======== ====İKİBİNYİRMİALTI===== 2=İKİ 0=BİN 2=YİRMİ 6=ALTI,non_english,high,clearly written in another language
AI,DRPrkoRDOoZ,33,❤️🙌,emoji_only,high,no letters or digits
AI,DRhZaJnASMQ,33,😍😍🔥,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,33,this is good,praise_admiration,high,expresses genuine admiration or positivity IN WORDS
AI,DEglt6Xy4zZ,33,😍😍😍,emoji_only,high,no letters or digits
AI,CikP68Ej7du,33,👏,emoji_only,high,no letters or digits
AI,C3oeAHmu5gB,33,So dreamy,praise_admiration,high,expresses admiration in words
AI,DOtnkYcCt1X,33,🎈🎈🫶🫶,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,33,Your ability to tell stories through visuals is truly incredible 💙,praise_admiration,high,expresses admiration
AI,DTCBCWEEWGC,33,Guuuaaaoooo 👏,praise_admiration,high,excited language and emoji
AI,DT2lgb4k5Qe,33,🔥🔥❤️😍,emoji_only,high,no letters or digits
AI,DTv9sJGjD7-,33,🔥,emoji_only,high,no letters or digits
AI,DR2Y8p9giTt,33,Ас салям алейкум,non_english,high,clearly written in another language
AI,DSad9F2jfva,33,❤️😀,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,33,🔥🔥🔥🔥🔥,emoji_only,high,no letters or digits
AI,C-44eycs1H5,34,😍😍😍,emoji_only,high,no letters or digits
AI,DVMb9kqElDz,34,Amazing work 💯 your art style is unique and ideas are beyond words ⭐,praise_admiration,high,admires art style and ideas
AI,DHOa6Ajt1dq,34,❤️❤️❤️❤️❤️😍😍😍😍😍😍,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,34,Totally amazing!!!😍😍😍👏👏,praise_admiration,high,admires work with exclamations
AI,DS46sWajEKe,34,😢😍😍hermoso,praise_admiration,high,admires work with emojis
AI,DPZX0snCLqL,34,Really beautiful 🔥🔥🔥🔥😍😍,praise_admiration,high,admires work with emojis
AI,DVD1_XvCDTi,34,🔥,emoji_only,high,no letters or digits
AI,DRPrkoRDOoZ,34,👏Wow 🤩 Can you #send #me this #work 👐🏻,humor_meme,high,clear joke with punchline
AI,DRhZaJnASMQ,34,🔥🔥🔥,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,34,Это же мой сон🥹🙏🏼🫶🏼,non_english,high,clearly written in another language
AI,DEglt6Xy4zZ,34,❤️,emoji_only,high,no letters or digits
AI,CikP68Ej7du,34,Ikstra ordinire,non_english,high,contains non-English text
AI,C3oeAHmu5gB,34,😍😍😍😍,emoji_only,high,no letters or digits
AI,DOtnkYcCt1X,34,❤️,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,34,Blended nicely,praise_admiration,high,admires the work
AI,DTCBCWEEWGC,34,❤️Bonito🔥Belo❤️😍,praise_admiration,high,admires work with emojis
AI,DT2lgb4k5Qe,34,❤️❤️❤️❤️,emoji_only,high,no letters or digits
AI,DTv9sJGjD7-,34,❤️❤️❤️😍😍😍😍❤️❤️❤️,emoji_only,high,no letters or digits
AI,DR2Y8p9giTt,34,😡,emoji_only,high,no letters or digits
AI,DSad9F2jfva,34,❤️❤️🔥🔥,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,34,😍😍,emoji_only,high,no letters or digits
AI,C-44eycs1H5,35,😍😍😍😍,emoji_only,high,no letters or digits
AI,DVMb9kqElDz,35,Absoluty beautiful 😍🔥🔥😍,praise_admiration,high,admires work with exclamations
AI,DHOa6Ajt1dq,35,😍😍😍😍😍😍😍😍😍,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,35,😍🔥🔥❤️❤️❤️,emoji_only,high,no letters or digits
AI,DS46sWajEKe,35,❤️,emoji_only,high,no letters or digits
AI,DPZX0snCLqL,35,Oh! It's magical ✨️😍,praise_admiration,high,admires the work
AI,DVD1_XvCDTi,35,❤️❤️❤️😍😍😍,emoji_only,high,no letters or digits
AI,DRhZaJnASMQ,35,❤️❤️❤️,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,35,One of the best-made AI art pieces I've ever seen on Instagram.,praise_admiration,high,admires AI art piece
AI,DEglt6Xy4zZ,35,Wow 😍,praise_admiration,high,admires the work
AI,CikP68Ej7du,35,Yes where my loved ones are who I am missing terribly and crying over two three days straight it hurts ❤️❤️❤️,praise_admiration,high,expresses sadness and longing
AI,C3oeAHmu5gB,35,This is gorgeous! Be still my heart! 💙,praise_admiration,high,admires the work
AI,DOtnkYcCt1X,35,🙌❤️,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,35,💙💙💙💙💙🤍🤍🤍🤍🤍,emoji_only,high,no letters or digits
AI,DTCBCWEEWGC,35,❤️Amor este és lo mio maior sueno Solamente contigo El para ty pós Soy tuya mujer mi amor bonitooo💞💃🕺💞,praise_admiration,high,admires the artwork
AI,DT2lgb4k5Qe,35,🔥🔥🔥🔥,emoji_only,high,no letters or digits
AI,DTv9sJGjD7-,35,🔥😍,emoji_only,high,no letters or digits
AI,DR2Y8p9giTt,35,🤯,emoji_only,high,no letters or digits
AI,DSad9F2jfva,35,❤️❤️,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,35,😍😍😍😍😍❤️❤️❤️💐💐💐🌺🌺🌺🌺💖,emoji_only,high,no letters or digits
AI,C-44eycs1H5,36,💗💕💗💕💗💕💗💕💗💕💗,emoji_only,high,no letters or digits
AI,DVMb9kqElDz,36,Incredible set🔥🔥🔥,praise_admiration,high,admires work with emojis
AI,DHOa6Ajt1dq,36,👏👏👏,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,36,Love the energy! 🔥 🔥 🔥,praise_admiration,high,admires the energy
AI,DS46sWajEKe,36,😍😍,emoji_only,high,no letters or digits
AI,DPZX0snCLqL,36,absolutely stunning I love your works so much👏🏻😍✨,praise_admiration,high,admires work with words and emojis
AI,DVD1_XvCDTi,36,😊🤍❤️,emoji_only,high,no letters or digits
AI,DRhZaJnASMQ,36,🔥🔥,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,36,"Я так умела летать когда то, только не помню когда",non_english,high,contains Cyrillic characters
AI,DEglt6Xy4zZ,36,Magnifique 👏,praise_admiration,high,admires work with emoji
AI,CikP68Ej7du,36,https://hoter.co/A/106420pgw,other,high,link to image
AI,C3oeAHmu5gB,36,Allí en ese cielo brilla José Luis todas las noches ❤️ esperando justicia y así será,praise_admiration,high,"admires work, uses emotive language"
AI,DOtnkYcCt1X,36,❤️🙌🔥👏😢🙌,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,36,😍😍😍😍,emoji_only,high,no letters or digits
AI,DTCBCWEEWGC,36,Que bella boda que lo. defruen,needs_review,low,"ambiguous slang, mixed languages"
AI,DT2lgb4k5Qe,36,❤️❤️❤️,emoji_only,high,no letters or digits
AI,DTv9sJGjD7-,36,😍😍😍,emoji_only,high,no letters or digits
AI,DR2Y8p9giTt,36,Que bien 👏,praise_admiration,high,admires the work
AI,DSad9F2jfva,36,Traumhaft schön ❤️❤️❤️❤️❤️,praise_admiration,high,admires work with emojis
AI,DSlL18bDEhJ,36,❤️ Biutiful,praise_admiration,high,admires work with emoji
AI,C-44eycs1H5,37,These pictures gave me so much peach 💚,praise_admiration,high,admires work with words
AI,DVMb9kqElDz,37,👍👍👍👏👏,emoji_only,high,no letters or digits
AI,DHOa6Ajt1dq,37,I love sea horses,praise_admiration,high,expresses genuine admiration
AI,DQhcx5VDMHT,37,🧡🩷,emoji_only,high,no letters or digits
AI,DS46sWajEKe,37,❤️😍🔥,emoji_only,high,no letters or digits
AI,DPZX0snCLqL,37,So beautiful 😍,praise_admiration,high,admires work with words
AI,DVD1_XvCDTi,37,Hermoso,praise_admiration,high,Expresses admiration in Spanish
AI,DRhZaJnASMQ,37,👏👏👏👏,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,37,please could you tell me what AI is this? And how hard is make video of this quality?,needs_review,medium,"ambiguous language, unclear sentiment"
AI,DEglt6Xy4zZ,37,Wow ❤️,praise_admiration,high,expresses admiration and positivity
AI,CikP68Ej7du,37,https://hoter.co/A/106420pgw,other,high,link to image
AI,C3oeAHmu5gB,37,This is SOOOOO beautiful!!! ❤️,praise_admiration,high,expresses genuine admiration or positivity IN WORDS
AI,DOtnkYcCt1X,37,❤️,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,37,Nice 🔥🔥🔥,praise_admiration,high,admires work with emojis
AI,DTCBCWEEWGC,37,❤️❤️🔥🔥For ever jLove You❤️❤️,praise_admiration,high,admires work with emojis
AI,DT2lgb4k5Qe,37,💖💖💖,emoji_only,high,no letters or digits
AI,DTv9sJGjD7-,37,😍😍,emoji_only,high,no letters or digits
AI,DR2Y8p9giTt,37,🛡️⚔️⚔️,emoji_only,high,no letters or digits
AI,DSad9F2jfva,37,Hut car💦🤤,humor_meme,high,clear joke with punchline
AI,DSlL18bDEhJ,37,Harika yaaa,praise_admiration,high,"Emotional language, enthusiastic tone"
AI,C-44eycs1H5,38,😍😍,emoji_only,high,no letters or digits
AI,DVMb9kqElDz,38,Woahhhh!! Breathtaking 😍,praise_admiration,high,admires work with exclamation
AI,DHOa6Ajt1dq,38,😍😍😍,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,38,😍❤️😍❤️😍❤️❤️,emoji_only,high,no letters or digits
AI,DS46sWajEKe,38,❤️❤️❤️,emoji_only,high,no letters or digits
AI,DPZX0snCLqL,38,Magnifique😍😍😍😍😍,praise_admiration,high,Multiple enthusiastic emojis
AI,DVD1_XvCDTi,38,Absolutely love wall-e!!!!!!😍❤️ beautiful done,praise_admiration,high,"admires work, uses exclamation"
AI,DRhZaJnASMQ,38,❤️,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,38,мои сны..,non_english,high,clearly written in another language
AI,DEglt6Xy4zZ,38,Wow!!😍🔥👏,praise_admiration,high,admires work with exclamations
AI,CikP68Ej7du,38,😮😮,emoji_only,high,no letters or digits
AI,C3oeAHmu5gB,38,"I wish there were longer clips, could watch them for ages",praise_admiration,high,wishes for more content
AI,DOtnkYcCt1X,38,Mashallah 💝.,praise_admiration,high,admires work with emoji
AI,DRSGIcZEQRC,38,Fantastic Viktoria 💙 👁️ 💙,praise_admiration,high,admires work with emojis
AI,DTCBCWEEWGC,38,Pretty. 😍,praise_admiration,high,admires the work
AI,DT2lgb4k5Qe,38,青蝶々🦋大好き💙,praise_admiration,high,admires work with emojis
AI,DTv9sJGjD7-,38,😍😍😍😍,emoji_only,high,no letters or digits
AI,DSad9F2jfva,38,Nice car,praise_admiration,high,expresses admiration in words
AI,DSlL18bDEhJ,38,Your faces are luminous 😍,praise_admiration,high,admires work with emoji
AI,C-44eycs1H5,39,You soul will be peace and pleasant in your life. 😍😍😍,praise_admiration,high,admires work with emojis
AI,DVMb9kqElDz,39,Incredible work 🔥🔥🔥,praise_admiration,high,admires work with emojis
AI,DHOa6Ajt1dq,39,🔥🔥🔥,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,39,🧡🩷💛,emoji_only,high,no letters or digits
AI,DS46sWajEKe,39,🌄🖤,emoji_only,high,no letters or digits
AI,DPZX0snCLqL,39,So schön und magisch💛👏👏,praise_admiration,high,admires work with exclamations
AI,DVD1_XvCDTi,39,Absolutely Gorgeous ❤️,praise_admiration,high,admires work with words
AI,DRhZaJnASMQ,39,Substantial. 👁️,praise_admiration,high,"Substantial, implies high quality"
AI,DLSxcoJNlxg,39,how i imagine her,needs_review,medium,"ambiguous language, unclear sentiment"
AI,DEglt6Xy4zZ,39,Beautiful,praise_admiration,high,expresses genuine admiration or positivity IN WORDS
AI,CikP68Ej7du,39,@b_the_gaaz,other,high,"tag only, no content"
AI,C3oeAHmu5gB,39,😍😍😍,emoji_only,high,no letters or digits
AI,DOtnkYcCt1X,39,One day I’m gonna fly away…🪽,needs_review,low,ambiguous language
AI,DRSGIcZEQRC,39,Stupendo 🤩 👏👏👏,praise_admiration,high,admires work with emojis
AI,DTCBCWEEWGC,39,😍😍😍,emoji_only,high,no letters or digits
AI,DTv9sJGjD7-,39,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,emoji_only,high,no letters or digits
AI,DR2Y8p9giTt,39,😍,emoji_only,high,no letters or digits
AI,DSad9F2jfva,39,منتهي الأناقة والفخامة والجمال  والرفاهية والروعة,non_english,high,contains Arabic script
AI,DSlL18bDEhJ,39,Nice work,praise_admiration,high,expresses admiration in words
AI,C-44eycs1H5,40,😩,emoji_only,high,no letters or digits
AI,DVMb9kqElDz,40,😍😍😍,emoji_only,high,no letters or digits
AI,DHOa6Ajt1dq,40,Oh wow it’s so beautiful that Christal seahorse😍😍😍,praise_admiration,high,"admires work, uses enthusiastic language"
AI,DQhcx5VDMHT,40,👏👏🔥❤️,emoji_only,high,no letters or digits
AI,DS46sWajEKe,40,🙌😍,emoji_only,high,no letters or digits
AI,DPZX0snCLqL,40,Truly beautiful and so adorable. Wonderful autumn vibes. 🥰🍂🍁🍂💯,praise_admiration,high,admires work with words
AI,DVD1_XvCDTi,40,Awww😍😍😍😍,praise_admiration,high,Multiple enthusiastic emojis
AI,DRhZaJnASMQ,40,🔥,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,40,My dreams 🙌✨🤍,praise_admiration,high,admires the artwork
AI,DEglt6Xy4zZ,40,😍😍😍,emoji_only,high,no letters or digits
AI,CikP68Ej7du,40,i wanna run up there one day.❤️,praise_admiration,high,admires the artwork
AI,C3oeAHmu5gB,40,Amazing 😍,praise_admiration,high,admires the work
AI,DOtnkYcCt1X,40,wow.... 🔥 🔥 👑 👑 👑 ⚡ ⚡ ⚡ ✨ ✨ ✨ 🧿 🧿 🧿 🦁 🦁 🦁 💎 💎 💎 💯 💯 💯 🚀 🚀 🚀 💣 💣 💣 🌪️ 🌪️ 🌪️ 🦾 🦾 🦾 🌟 🌟 🌟 🎯 🎯 🎯 🧨 🧨 🧨 🛸 🛸 🛸 🎸 🎸 🎸 🔱 🔱 🔱 💠 💠 💠 🐲 🐲 🐲 🌌 🌌 🌌 🏆 🏆 🏆 🏎️ 🏎️ 🏎️ 🧊 🧊 🧊 💀 💀 💀 🦍 🦍 🦍 🌋 🌋 🌋 ⚔️ ⚔️ ⚔️ 🚩 🚩 🚩 🦅 🦅 🦅 🛸 🛸 🛸 🩸 🩸 🩸 🌀 🌀 🌀 🦾 🦾 🦾 👑 👑 👑 💎 💎 💎 ⚡ ⚡ ⚡ 🔥 🔥 🔥 🌪️ 🌪️ 🌪️ 🧿 🧿 🧿 🦁 🦁 🦁 🚀 🚀 🚀 💯 💯 💯 🔱 🔱 🔱 💠 💠 💠 🐲 🐲 🐲 🌋 🌋 🌋 🦍 🦍 🦍 💀 💀 💀 🎸 🎸 🎸 🌟 🌟 🌟 🎯 🎯 🎯 🦾 🦾 🦾 🧨 🧨 🧨 🛸 🛸 🛸 🚩 🚩 🚩 🦅 🦅 🦅 💎 💎 💎 ✨ ✨ ✨ 👑 👑 👑 🔥 🔥 🔥,humor_meme,high,clear joke and meme references
AI,DRSGIcZEQRC,40,🔥🔥love it🔥🔥🔥,praise_admiration,high,admires work with emojis
AI,DTCBCWEEWGC,40,Счастье счастье любовь😍,non_english,high,contains non-English text
AI,DT2lgb4k5Qe,40,夜のしじまに何を想うか 一人の女💕朝の来ない夜は無いのに🌉,non_english,high,contains Japanese characters
AI,DTv9sJGjD7-,40,👑,emoji_only,high,no letters or digits
AI,DSad9F2jfva,40,💫,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,40,The 6th one has eyes that look like mine. 😮,praise_admiration,high,"admires work, uses exclamation"
AI,C-44eycs1H5,41,Literally made my jaw drop,praise_admiration,high,admires the work
AI,DVMb9kqElDz,41,Stunning artworks🔥🔥🔥🔥🔥🔥,praise_admiration,high,Multiple fire emojis
AI,DHOa6Ajt1dq,41,❤️❤️❤️❤️❤️❤️❤️❤️❤️,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,41,😍,emoji_only,high,no letters or digits
AI,DS46sWajEKe,41,🌒😍,emoji_only,high,no letters or digits
AI,DPZX0snCLqL,41,✨️😍so schön❤️✨️,praise_admiration,high,admires work with emojis
AI,DVD1_XvCDTi,41,Love Walle-e with beautiful flowers on his head. 💛💛♻️💐💐,praise_admiration,high,admires artwork with emojis
AI,DRhZaJnASMQ,41,😍🔥🔥,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,41,My Dream🥹✨,praise_admiration,high,admires the artwork
AI,DEglt6Xy4zZ,41,😢,emoji_only,high,no letters or digits
AI,CikP68Ej7du,41,Avino Jaacobs stege till himmelen der Hashem er!,non_english,high,clearly written in another language
AI,C3oeAHmu5gB,41,😍,emoji_only,high,no letters or digits
AI,DOtnkYcCt1X,41,♥️🪽,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,41,Absolutely stunning!! 😍,praise_admiration,high,admires work with exclamation
AI,DTCBCWEEWGC,41,"Вы , люблю вас ❤️❤️❤️❤️❤️❤️",non_english,high,contains Russian language
AI,DT2lgb4k5Qe,41,また欲しくなる様なアート！😍　バッグからの灯りで人物が際立ちますね　そしてショートヘヤー顔も素敵に映ってますね👍,praise_admiration,high,"admires artwork, uses Japanese words"
AI,DTv9sJGjD7-,41,Amazing 🔥🔥👏👏👏😍,praise_admiration,high,admires work with emojis
AI,DSad9F2jfva,41,❤️❤️,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,41,😍😍😍😍😍😍😍,emoji_only,high,no letters or digits
AI,C-44eycs1H5,42,She is my imaginary girl 🙂‍↔️,humor_meme,high,clear joke with punchline
AI,DVMb9kqElDz,42,Magical work🔥🔥🔥,praise_admiration,high,admires work with emojis
AI,DHOa6Ajt1dq,42,🖤💛❤️🌹,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,42,😍😍😍👏👏,emoji_only,high,no letters or digits
AI,DS46sWajEKe,42,😍😍,emoji_only,high,no letters or digits
AI,DPZX0snCLqL,42,"Ich finde diese Arbeit einfach traumhaft, so schöne Farben, tolles Lächeln… wünderschön ❤️❤️❤️",praise_admiration,high,admires work with words
AI,DVD1_XvCDTi,42,❤️Sweet sweet Walle E❤️😍,praise_admiration,high,admires Walle E
AI,DRhZaJnASMQ,42,Beautiful Work 👏,praise_admiration,high,admires the work
AI,DLSxcoJNlxg,42,Had dreams like thisn😍,praise_admiration,high,admires the artwork
AI,DEglt6Xy4zZ,42,Как прекрасно,non_english,high,clearly written in another language (not English)
AI,CikP68Ej7du,42,😇🙏🏽❤️😢🔥,emoji_only,high,no letters or digits
AI,DOtnkYcCt1X,42,🙂🥲,emoji_only,high,no letters or digits
AI,DTCBCWEEWGC,42,Bello 🙌❤️❤️❤️,praise_admiration,high,admires work with emojis
AI,DT2lgb4k5Qe,42,Hermoso corte de cabello te ves mucho más no en y naturalmente hermosa 😍😅🤍✨😍🌹❤️🩵🇲🇽,praise_admiration,high,admires beauty and style
AI,DTv9sJGjD7-,42,Stunninnggg😍😍😍😍😍❤️❤️❤️❤️,praise_admiration,high,admires work with emojis
AI,DSad9F2jfva,42,❤️❤️,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,42,🩷 Lily 🩵 and I wish you a Christmas 🎄 filled with calm 🤍 tenderness 🧸 and love 💛 with your loved ones ✨🤍🎄,praise_admiration,high,Wishes for calm and love
AI,C-44eycs1H5,43,Please provide me some prompts for this type of images.,needs_review,medium,"ambiguous language, unclear sentiment"
AI,DVMb9kqElDz,43,Wooow 🔥🔥🔥 marvelous,praise_admiration,high,admires the work
AI,DHOa6Ajt1dq,43,😍,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,43,Incredibly awesome work ❤️❤️❤️❤️😍😍😍👏🔥🔥,praise_admiration,high,admires work with emojis
AI,DS46sWajEKe,43,هذه الدنيا كيف الجنه ؟! 😍,non_english,high,clearly written in another language
AI,DPZX0snCLqL,43,Love the warmth and autumn vibe 🍁,praise_admiration,high,"admires work, uses descriptive words"
AI,DVD1_XvCDTi,43,🙌🙌🙌 Snd this picture @the._art.factory 🍁,humor_meme,high,clear joke with punchline
AI,DRhZaJnASMQ,43,Nice ❤️😍,praise_admiration,high,admires work with emojis
